REGION,TECHNOLOGY,YEAR,VALUE
RE1,CA_DEMTERELCDATA,2042,99999.0
RE1,CA_DEMTERELCDATA,2043,99999.0
RE1,CA_DEMTERELCDATA,2044,99999.0
RE1,CA_DEMTERELCDATA,2045,99999.0
RE1,CA_DEMTERELCDATA,2046,99999.0
RE1,CA_DEMTERELCDATA,2047,99999.0
RE1,CA_DEMTERELCDATA,2048,99999.0
RE1,CA_DEMTERELCDATA,2049,99999.0
RE1,CA_DEMTERELCDATA,2050,99999.0
RE1,CA_DEMTERELCDATA,2051,99999.0
RE1,CA_DEMTERELCDATA,2052,99999.0
RE1,CA_DEMTERELCDATA,2053,99999.0
RE1,CA_DEMTERELCDATA,2054,99999.0
RE1,CA_DEMTERELCFAN_HIG,2022,99999.0
RE1,CA_DEMTERELCFAN_HIG,2023,99999.0
RE1,CA_DEMTERELCFAN_HIG,2024,99999.0
RE1,CA_DEMTERELCFAN_HIG,2025,99999.0
RE1,CA_DEMTERELCFAN_HIG,2026,99999.0
RE1,CA_DEMTERELCFAN_HIG,2027,99999.0
RE1,CA_DEMTERELCFAN_HIG,2028,99999.0
RE1,CA_DEMTERELCFAN_HIG,2029,99999.0
RE1,CA_DEMTERELCFAN_HIG,2030,99999.0
RE1,CA_DEMTERELCFAN_HIG,2031,99999.0
RE1,CA_DEMTERELCFAN_HIG,2032,99999.0
RE1,CA_DEMTERELCFAN_HIG,2033,99999.0
RE1,CA_DEMTERELCFAN_HIG,2034,99999.0
RE1,CA_DEMTERELCFAN_HIG,2035,99999.0
RE1,CA_DEMTERELCFAN_HIG,2036,99999.0
RE1,CA_DEMTERELCFAN_HIG,2037,99999.0
RE1,CA_DEMTERELCFAN_HIG,2038,99999.0
RE1,CA_DEMTERELCFAN_HIG,2039,99999.0
RE1,CA_DEMTERELCFAN_HIG,2040,99999.0
RE1,CA_DEMTERELCFAN_HIG,2041,99999.0
RE1,CA_DEMTERELCFAN_HIG,2042,99999.0
RE1,CA_DEMTERELCFAN_HIG,2043,99999.0
RE1,CA_DEMTERELCFAN_HIG,2044,99999.0
RE1,CA_DEMTERELCFAN_HIG,2045,99999.0
RE1,CA_DEMTERELCFAN_HIG,2046,99999.0
RE1,CA_DEMTERELCFAN_HIG,2047,99999.0
RE1,CA_DEMTERELCFAN_HIG,2048,99999.0
RE1,CA_DEMTERELCFAN_HIG,2049,99999.0
RE1,CA_DEMTERELCFAN_HIG,2050,99999.0
RE1,CA_DEMTERELCFAN_HIG,2051,99999.0
RE1,CA_DEMTERELCFAN_HIG,2052,99999.0
RE1,CA_DEMTERELCFAN_HIG,2053,99999.0
RE1,CA_DEMTERELCFAN_HIG,2054,99999.0
RE1,CA_DEMTERELCFAN_LOW,2022,99999.0
RE1,CA_DEMTERELCFAN_LOW,2023,99999.0
RE1,CA_DEMTERELCFAN_LOW,2024,99999.0
RE1,CA_DEMTERELCFAN_LOW,2025,99999.0
RE1,CA_DEMTERELCFAN_LOW,2026,99999.0
RE1,CA_DEMTERELCFAN_LOW,2027,99999.0
RE1,CA_DEMTERELCFAN_LOW,2028,99999.0
RE1,CA_DEMTERELCFAN_LOW,2029,99999.0
RE1,CA_DEMTERELCFAN_LOW,2030,99999.0
RE1,CA_DEMTERELCFAN_LOW,2031,99999.0
RE1,CA_DEMTERELCFAN_LOW,2032,99999.0
RE1,CA_DEMTERELCFAN_LOW,2033,99999.0
RE1,CA_DEMTERELCFAN_LOW,2034,99999.0
RE1,CA_DEMTERELCFAN_LOW,2035,99999.0
RE1,CA_DEMTERELCFAN_LOW,2036,99999.0
RE1,CA_DEMTERELCFAN_LOW,2037,99999.0
RE1,CA_DEMTERELCFAN_LOW,2038,99999.0
RE1,CA_DEMTERELCFAN_LOW,2039,99999.0
RE1,CA_DEMTERELCFAN_LOW,2040,99999.0
RE1,CA_DEMTERELCFAN_LOW,2041,99999.0
RE1,CA_DEMTERELCFAN_LOW,2042,99999.0
RE1,CA_DEMTERELCFAN_LOW,2043,99999.0
RE1,CA_DEMTERELCFAN_LOW,2044,99999.0
RE1,CA_DEMTERELCFAN_LOW,2045,99999.0
RE1,CA_DEMTERELCFAN_LOW,2046,99999.0
RE1,CA_DEMTERELCFAN_LOW,2047,99999.0
RE1,CA_DEMTERELCFAN_LOW,2048,99999.0
RE1,CA_DEMTERELCFAN_LOW,2049,99999.0
RE1,CA_DEMTERELCFAN_LOW,2050,99999.0
RE1,CA_DEMTERELCFAN_LOW,2051,99999.0
RE1,CA_DEMTERELCFAN_LOW,2052,99999.0
RE1,CA_DEMTERELCFAN_LOW,2053,99999.0
RE1,CA_DEMTERELCFAN_LOW,2054,99999.0
RE1,CA_DEMTERELCFAN_MID,2022,99999.0
RE1,CA_DEMTERELCFAN_MID,2023,99999.0
RE1,CA_DEMTERELCFAN_MID,2024,99999.0
RE1,CA_DEMTERELCFAN_MID,2025,99999.0
RE1,CA_DEMTERELCFAN_MID,2026,99999.0
RE1,CA_DEMTERELCFAN_MID,2027,99999.0
RE1,CA_DEMTERELCFAN_MID,2028,99999.0
RE1,CA_DEMTERELCFAN_MID,2029,99999.0
RE1,CA_DEMTERELCFAN_MID,2030,99999.0
RE1,CA_DEMTERELCFAN_MID,2031,99999.0
RE1,CA_DEMTERELCFAN_MID,2032,99999.0
RE1,CA_DEMTERELCFAN_MID,2033,99999.0
RE1,CA_DEMTERELCFAN_MID,2034,99999.0
RE1,CA_DEMTERELCFAN_MID,2035,99999.0
RE1,CA_DEMTERELCFAN_MID,2036,99999.0
RE1,CA_DEMTERELCFAN_MID,2037,99999.0
RE1,CA_DEMTERELCFAN_MID,2038,99999.0
RE1,CA_DEMTERELCFAN_MID,2039,99999.0
RE1,CA_DEMTERELCFAN_MID,2040,99999.0
RE1,CA_DEMTERELCFAN_MID,2041,99999.0
RE1,CA_DEMTERELCFAN_MID,2042,99999.0
RE1,CA_DEMTERELCFAN_MID,2043,99999.0
RE1,CA_DEMTERELCFAN_MID,2044,99999.0
RE1,CA_DEMTERELCFAN_MID,2045,99999.0
RE1,CA_DEMTERELCFAN_MID,2046,99999.0
RE1,CA_DEMTERELCFAN_MID,2047,99999.0
RE1,CA_DEMTERELCFAN_MID,2048,99999.0
RE1,CA_DEMTERELCFAN_MID,2049,99999.0
RE1,CA_DEMTERELCFAN_MID,2050,99999.0
RE1,CA_DEMTERELCFAN_MID,2051,99999.0
RE1,CA_DEMTERELCFAN_MID,2052,99999.0
RE1,CA_DEMTERELCFAN_MID,2053,99999.0
RE1,CA_DEMTERELCFAN_MID,2054,99999.0
RE1,CA_DEMTERELCILU_CIA,2022,99999.0
RE1,CA_DEMTERELCILU_CIA,2023,99999.0
RE1,CA_DEMTERELCILU_CIA,2024,99999.0
RE1,CA_DEMTERELCILU_CIA,2025,99999.0
RE1,CA_DEMTERELCILU_CIA,2026,99999.0
RE1,CA_DEMTERELCILU_CIA,2027,99999.0
RE1,CA_DEMTERELCILU_CIA,2028,99999.0
RE1,CA_DEMTERELCILU_CIA,2029,99999.0
RE1,CA_DEMTERELCILU_CIA,2030,99999.0
RE1,CA_DEMTERELCILU_CIA,2031,99999.0
RE1,CA_DEMTERELCILU_CIA,2032,99999.0
RE1,CA_DEMTERELCILU_CIA,2033,99999.0
RE1,CA_DEMTERELCILU_CIA,2034,99999.0
RE1,CA_DEMTERELCILU_CIA,2035,99999.0
RE1,CA_DEMTERELCILU_CIA,2036,99999.0
RE1,CA_DEMTERELCILU_CIA,2037,99999.0
RE1,CA_DEMTERELCILU_CIA,2038,99999.0
RE1,CA_DEMTERELCILU_CIA,2039,99999.0
RE1,CA_DEMTERELCILU_CIA,2040,99999.0
RE1,CA_DEMTERELCILU_CIA,2041,99999.0
RE1,CA_DEMTERELCILU_CIA,2042,99999.0
RE1,CA_DEMTERELCILU_CIA,2043,99999.0
RE1,CA_DEMTERELCILU_CIA,2044,99999.0
RE1,CA_DEMTERELCILU_CIA,2045,99999.0
RE1,CA_DEMTERELCILU_CIA,2046,99999.0
RE1,CA_DEMTERELCILU_CIA,2047,99999.0
RE1,CA_DEMTERELCILU_CIA,2048,99999.0
RE1,CA_DEMTERELCILU_CIA,2049,99999.0
RE1,CA_DEMTERELCILU_CIA,2050,99999.0
RE1,CA_DEMTERELCILU_CIA,2051,99999.0
RE1,CA_DEMTERELCILU_CIA,2052,99999.0
RE1,CA_DEMTERELCILU_CIA,2053,99999.0
RE1,CA_DEMTERELCILU_CIA,2054,99999.0
RE1,CA_DEMTERELCILU_HAL,2022,99999.0
RE1,CA_DEMTERELCILU_HAL,2023,99999.0
RE1,CA_DEMTERELCILU_HAL,2024,99999.0
RE1,CA_DEMTERELCILU_HAL,2025,99999.0
RE1,CA_DEMTERELCILU_HAL,2026,99999.0
RE1,CA_DEMTERELCILU_HAL,2027,99999.0
RE1,CA_DEMTERELCILU_HAL,2028,99999.0
RE1,CA_DEMTERELCILU_HAL,2029,99999.0
RE1,CA_DEMTERELCILU_HAL,2030,99999.0
RE1,CA_DEMTERELCILU_HAL,2031,99999.0
RE1,CA_DEMTERELCILU_HAL,2032,99999.0
RE1,CA_DEMTERELCILU_HAL,2033,99999.0
RE1,CA_DEMTERELCILU_HAL,2034,99999.0
RE1,CA_DEMTERELCILU_HAL,2035,99999.0
RE1,CA_DEMTERELCILU_HAL,2036,99999.0
RE1,CA_DEMTERELCILU_HAL,2037,99999.0
RE1,CA_DEMTERELCILU_HAL,2038,99999.0
RE1,CA_DEMTERELCILU_HAL,2039,99999.0
RE1,CA_DEMTERELCILU_HAL,2040,99999.0
RE1,CA_DEMTERELCILU_HAL,2041,99999.0
RE1,CA_DEMTERELCILU_HAL,2042,99999.0
RE1,CA_DEMTERELCILU_HAL,2043,99999.0
RE1,CA_DEMTERELCILU_HAL,2044,99999.0
RE1,CA_DEMTERELCILU_HAL,2045,99999.0
RE1,CA_DEMTERELCILU_HAL,2046,99999.0
RE1,CA_DEMTERELCILU_HAL,2047,99999.0
RE1,CA_DEMTERELCILU_HAL,2048,99999.0
RE1,CA_DEMTERELCILU_HAL,2049,99999.0
RE1,CA_DEMTERELCILU_HAL,2050,99999.0
RE1,CA_DEMTERELCILU_HAL,2051,99999.0
RE1,CA_DEMTERELCILU_HAL,2052,99999.0
RE1,CA_DEMTERELCILU_HAL,2053,99999.0
RE1,CA_DEMTERELCILU_HAL,2054,99999.0
RE1,CA_DEMTERELCILU_HIG,2022,99999.0
RE1,CA_DEMTERELCILU_HIG,2023,99999.0
RE1,CA_DEMTERELCILU_HIG,2024,99999.0
RE1,CA_DEMTERELCILU_HIG,2025,99999.0
RE1,CA_DEMTERELCILU_HIG,2026,99999.0
RE1,CA_DEMTERELCILU_HIG,2027,99999.0
RE1,CA_DEMTERELCILU_HIG,2028,99999.0
RE1,CA_DEMTERELCILU_HIG,2029,99999.0
RE1,CA_DEMTERELCILU_HIG,2030,99999.0
RE1,CA_DEMTERELCILU_HIG,2031,99999.0
RE1,CA_DEMTERELCILU_HIG,2032,99999.0
RE1,CA_DEMTERELCILU_HIG,2033,99999.0
RE1,CA_DEMTERELCILU_HIG,2034,99999.0
RE1,CA_DEMTERELCILU_HIG,2035,99999.0
RE1,CA_DEMTERELCILU_HIG,2036,99999.0
RE1,CA_DEMTERELCILU_HIG,2037,99999.0
RE1,CA_DEMTERELCILU_HIG,2038,99999.0
RE1,CA_DEMTERELCILU_HIG,2039,99999.0
RE1,CA_DEMTERELCILU_HIG,2040,99999.0
RE1,CA_DEMTERELCILU_HIG,2041,99999.0
RE1,CA_DEMTERELCILU_HIG,2042,99999.0
RE1,CA_DEMTERELCILU_HIG,2043,99999.0
RE1,CA_DEMTERELCILU_HIG,2044,99999.0
RE1,CA_DEMTERELCILU_HIG,2045,99999.0
RE1,CA_DEMTERELCILU_HIG,2046,99999.0
RE1,CA_DEMTERELCILU_HIG,2047,99999.0
RE1,CA_DEMTERELCILU_HIG,2048,99999.0
RE1,CA_DEMTERELCILU_HIG,2049,99999.0
RE1,CA_DEMTERELCILU_HIG,2050,99999.0
RE1,CA_DEMTERELCILU_HIG,2051,99999.0
RE1,CA_DEMTERELCILU_HIG,2052,99999.0
RE1,CA_DEMTERELCILU_HIG,2053,99999.0
RE1,CA_DEMTERELCILU_HIG,2054,99999.0
RE1,CA_DEMTERELCILU_LFC,2022,99999.0
RE1,CA_DEMTERELCILU_LFC,2023,99999.0
RE1,CA_DEMTERELCILU_LFC,2024,99999.0
RE1,CA_DEMTERELCILU_LFC,2025,99999.0
RE1,CA_DEMTERELCILU_LFC,2026,99999.0
RE1,CA_DEMTERELCILU_LFC,2027,99999.0
RE1,CA_DEMTERELCILU_LFC,2028,99999.0
RE1,CA_DEMTERELCILU_LFC,2029,99999.0
RE1,CA_DEMTERELCILU_LFC,2030,99999.0
RE1,CA_DEMTERELCILU_LFC,2031,99999.0
RE1,CA_DEMTERELCILU_LFC,2032,99999.0
RE1,CA_DEMTERELCILU_LFC,2033,99999.0
RE1,CA_DEMTERELCILU_LFC,2034,99999.0
RE1,CA_DEMTERELCILU_LFC,2035,99999.0
RE1,CA_DEMTERELCILU_LFC,2036,99999.0
RE1,CA_DEMTERELCILU_LFC,2037,99999.0
RE1,CA_DEMTERELCILU_LFC,2038,99999.0
RE1,CA_DEMTERELCILU_LFC,2039,99999.0
RE1,CA_DEMTERELCILU_LFC,2040,99999.0
RE1,CA_DEMTERELCILU_LFC,2041,99999.0
RE1,CA_DEMTERELCILU_LFC,2042,99999.0
RE1,CA_DEMTERELCILU_LFC,2043,99999.0
RE1,CA_DEMTERELCILU_LFC,2044,99999.0
RE1,CA_DEMTERELCILU_LFC,2045,99999.0
RE1,CA_DEMTERELCILU_LFC,2046,99999.0
RE1,CA_DEMTERELCILU_LFC,2047,99999.0
RE1,CA_DEMTERELCILU_LFC,2048,99999.0
RE1,CA_DEMTERELCILU_LFC,2049,99999.0
RE1,CA_DEMTERELCILU_LFC,2050,99999.0
RE1,CA_DEMTERELCILU_LFC,2051,99999.0
RE1,CA_DEMTERELCILU_LFC,2052,99999.0
RE1,CA_DEMTERELCILU_LFC,2053,99999.0
RE1,CA_DEMTERELCILU_LFC,2054,99999.0
RE1,CA_DEMTERELCILU_LOW,2022,99999.0
RE1,CA_DEMTERELCILU_LOW,2023,99999.0
RE1,CA_DEMTERELCILU_LOW,2024,99999.0
RE1,CA_DEMTERELCILU_LOW,2025,99999.0
RE1,CA_DEMTERELCILU_LOW,2026,99999.0
RE1,CA_DEMTERELCILU_LOW,2027,99999.0
RE1,CA_DEMTERELCILU_LOW,2028,99999.0
RE1,CA_DEMTERELCILU_LOW,2029,99999.0
RE1,CA_DEMTERELCILU_LOW,2030,99999.0
RE1,CA_DEMTERELCILU_LOW,2031,99999.0
RE1,CA_DEMTERELCILU_LOW,2032,99999.0
RE1,CA_DEMTERELCILU_LOW,2033,99999.0
RE1,CA_DEMTERELCILU_LOW,2034,99999.0
RE1,CA_DEMTERELCILU_LOW,2035,99999.0
RE1,CA_DEMTERELCILU_LOW,2036,99999.0
RE1,CA_DEMTERELCILU_LOW,2037,99999.0
RE1,CA_DEMTERELCILU_LOW,2038,99999.0
RE1,CA_DEMTERELCILU_LOW,2039,99999.0
RE1,CA_DEMTERELCILU_LOW,2040,99999.0
RE1,CA_DEMTERELCILU_LOW,2041,99999.0
RE1,CA_DEMTERELCILU_LOW,2042,99999.0
RE1,CA_DEMTERELCILU_LOW,2043,99999.0
RE1,CA_DEMTERELCILU_LOW,2044,99999.0
RE1,CA_DEMTERELCILU_LOW,2045,99999.0
RE1,CA_DEMTERELCILU_LOW,2046,99999.0
RE1,CA_DEMTERELCILU_LOW,2047,99999.0
RE1,CA_DEMTERELCILU_LOW,2048,99999.0
RE1,CA_DEMTERELCILU_LOW,2049,99999.0
RE1,CA_DEMTERELCILU_LOW,2050,99999.0
RE1,CA_DEMTERELCILU_LOW,2051,99999.0
RE1,CA_DEMTERELCILU_LOW,2052,99999.0
RE1,CA_DEMTERELCILU_LOW,2053,99999.0
RE1,CA_DEMTERELCILU_LOW,2054,99999.0
RE1,CA_DEMTERELCILU_MID,2022,99999.0
RE1,CA_DEMTERELCILU_MID,2023,99999.0
RE1,CA_DEMTERELCILU_MID,2024,99999.0
RE1,CA_DEMTERELCILU_MID,2025,99999.0
RE1,CA_DEMTERELCILU_MID,2026,99999.0
RE1,CA_DEMTERELCILU_MID,2027,99999.0
RE1,CA_DEMTERELCILU_MID,2028,99999.0
RE1,CA_DEMTERELCILU_MID,2029,99999.0
RE1,CA_DEMTERELCILU_MID,2030,99999.0
RE1,CA_DEMTERELCILU_MID,2031,99999.0
RE1,CA_DEMTERELCILU_MID,2032,99999.0
RE1,CA_DEMTERELCILU_MID,2033,99999.0
RE1,CA_DEMTERELCILU_MID,2034,99999.0
RE1,CA_DEMTERELCILU_MID,2035,99999.0
RE1,CA_DEMTERELCILU_MID,2036,99999.0
RE1,CA_DEMTERELCILU_MID,2037,99999.0
RE1,CA_DEMTERELCILU_MID,2038,99999.0
RE1,CA_DEMTERELCILU_MID,2039,99999.0
RE1,CA_DEMTERELCILU_MID,2040,99999.0
RE1,CA_DEMTERELCILU_MID,2041,99999.0
RE1,CA_DEMTERELCILU_MID,2042,99999.0
RE1,CA_DEMTERELCILU_MID,2043,99999.0
RE1,CA_DEMTERELCILU_MID,2044,99999.0
RE1,CA_DEMTERELCILU_MID,2045,99999.0
RE1,CA_DEMTERELCILU_MID,2046,99999.0
RE1,CA_DEMTERELCILU_MID,2047,99999.0
RE1,CA_DEMTERELCILU_MID,2048,99999.0
RE1,CA_DEMTERELCILU_MID,2049,99999.0
RE1,CA_DEMTERELCILU_MID,2050,99999.0
RE1,CA_DEMTERELCILU_MID,2051,99999.0
RE1,CA_DEMTERELCILU_MID,2052,99999.0
RE1,CA_DEMTERELCILU_MID,2053,99999.0
RE1,CA_DEMTERELCILU_MID,2054,99999.0
RE1,CA_DEMTERELCILU_VAP,2022,99999.0
RE1,CA_DEMTERELCILU_VAP,2023,99999.0
RE1,CA_DEMTERELCILU_VAP,2024,99999.0
RE1,CA_DEMTERELCILU_VAP,2025,99999.0
RE1,CA_DEMTERELCILU_VAP,2026,99999.0
RE1,CA_DEMTERELCILU_VAP,2027,99999.0
RE1,CA_DEMTERELCILU_VAP,2028,99999.0
RE1,CA_DEMTERELCILU_VAP,2029,99999.0
RE1,CA_DEMTERELCILU_VAP,2030,99999.0
RE1,CA_DEMTERELCILU_VAP,2031,99999.0
RE1,CA_DEMTERELCILU_VAP,2032,99999.0
RE1,CA_DEMTERELCILU_VAP,2033,99999.0
RE1,CA_DEMTERELCILU_VAP,2034,99999.0
RE1,CA_DEMTERELCILU_VAP,2035,99999.0
RE1,CA_DEMTERELCILU_VAP,2036,99999.0
RE1,CA_DEMTERELCILU_VAP,2037,99999.0
RE1,CA_DEMTERELCILU_VAP,2038,99999.0
RE1,CA_DEMTERELCILU_VAP,2039,99999.0
RE1,CA_DEMTERELCILU_VAP,2040,99999.0
RE1,CA_DEMTERELCILU_VAP,2041,99999.0
RE1,CA_DEMTERELCILU_VAP,2042,99999.0
RE1,CA_DEMTERELCILU_VAP,2043,99999.0
RE1,CA_DEMTERELCILU_VAP,2044,99999.0
RE1,CA_DEMTERELCILU_VAP,2045,99999.0
RE1,CA_DEMTERELCILU_VAP,2046,99999.0
RE1,CA_DEMTERELCILU_VAP,2047,99999.0
RE1,CA_DEMTERELCILU_VAP,2048,99999.0
RE1,CA_DEMTERELCILU_VAP,2049,99999.0
RE1,CA_DEMTERELCILU_VAP,2050,99999.0
RE1,CA_DEMTERELCILU_VAP,2051,99999.0
RE1,CA_DEMTERELCILU_VAP,2052,99999.0
RE1,CA_DEMTERELCILU_VAP,2053,99999.0
RE1,CA_DEMTERELCILU_VAP,2054,99999.0
RE1,CA_DEMTERELCMPW_HIG,2022,99999.0
RE1,CA_DEMTERELCMPW_HIG,2023,99999.0
RE1,CA_DEMTERELCMPW_HIG,2024,99999.0
RE1,CA_DEMTERELCMPW_HIG,2025,99999.0
RE1,CA_DEMTERELCMPW_HIG,2026,99999.0
RE1,CA_DEMTERELCMPW_HIG,2027,99999.0
RE1,CA_DEMTERELCMPW_HIG,2028,99999.0
RE1,CA_DEMTERELCMPW_HIG,2029,99999.0
RE1,CA_DEMTERELCMPW_HIG,2030,99999.0
RE1,CA_DEMTERELCMPW_HIG,2031,99999.0
RE1,CA_DEMTERELCMPW_HIG,2032,99999.0
RE1,CA_DEMTERELCMPW_HIG,2033,99999.0
RE1,CA_DEMTERELCMPW_HIG,2034,99999.0
RE1,CA_DEMTERELCMPW_HIG,2035,99999.0
RE1,CA_DEMTERELCMPW_HIG,2036,99999.0
RE1,CA_DEMTERELCMPW_HIG,2037,99999.0
RE1,CA_DEMTERELCMPW_HIG,2038,99999.0
RE1,CA_DEMTERELCMPW_HIG,2039,99999.0
RE1,CA_DEMTERELCMPW_HIG,2040,99999.0
RE1,CA_DEMTERELCMPW_HIG,2041,99999.0
RE1,CA_DEMTERELCMPW_HIG,2042,99999.0
RE1,CA_DEMTERELCMPW_HIG,2043,99999.0
RE1,CA_DEMTERELCMPW_HIG,2044,99999.0
RE1,CA_DEMTERELCMPW_HIG,2045,99999.0
RE1,CA_DEMTERELCMPW_HIG,2046,99999.0
RE1,CA_DEMTERELCMPW_HIG,2047,99999.0
RE1,CA_DEMTERELCMPW_HIG,2048,99999.0
RE1,CA_DEMTERELCMPW_HIG,2049,99999.0
RE1,CA_DEMTERELCMPW_HIG,2050,99999.0
RE1,CA_DEMTERELCMPW_HIG,2051,99999.0
RE1,CA_DEMTERELCMPW_HIG,2052,99999.0
RE1,CA_DEMTERELCMPW_HIG,2053,99999.0
RE1,CA_DEMTERELCMPW_HIG,2054,99999.0
RE1,CA_DEMTERELCMPW_LOW,2022,99999.0
RE1,CA_DEMTERELCMPW_LOW,2023,99999.0
RE1,CA_DEMTERELCMPW_LOW,2024,99999.0
RE1,CA_DEMTERELCMPW_LOW,2025,99999.0
RE1,CA_DEMTERELCMPW_LOW,2026,99999.0
RE1,CA_DEMTERELCMPW_LOW,2027,99999.0
RE1,CA_DEMTERELCMPW_LOW,2028,99999.0
RE1,CA_DEMTERELCMPW_LOW,2029,99999.0
RE1,CA_DEMTERELCMPW_LOW,2030,99999.0
RE1,CA_DEMTERELCMPW_LOW,2031,99999.0
RE1,CA_DEMTERELCMPW_LOW,2032,99999.0
RE1,CA_DEMTERELCMPW_LOW,2033,99999.0
RE1,CA_DEMTERELCMPW_LOW,2034,99999.0
RE1,CA_DEMTERELCMPW_LOW,2035,99999.0
RE1,CA_DEMTERELCMPW_LOW,2036,99999.0
RE1,CA_DEMTERELCMPW_LOW,2037,99999.0
RE1,CA_DEMTERELCMPW_LOW,2038,99999.0
RE1,CA_DEMTERELCMPW_LOW,2039,99999.0
RE1,CA_DEMTERELCMPW_LOW,2040,99999.0
RE1,CA_DEMTERELCMPW_LOW,2041,99999.0
RE1,CA_DEMTERELCMPW_LOW,2042,99999.0
RE1,CA_DEMTERELCMPW_LOW,2043,99999.0
RE1,CA_DEMTERELCMPW_LOW,2044,99999.0
RE1,CA_DEMTERELCMPW_LOW,2045,99999.0
RE1,CA_DEMTERELCMPW_LOW,2046,99999.0
RE1,CA_DEMTERELCMPW_LOW,2047,99999.0
RE1,CA_DEMTERELCMPW_LOW,2048,99999.0
RE1,CA_DEMTERELCMPW_LOW,2049,99999.0
RE1,CA_DEMTERELCMPW_LOW,2050,99999.0
RE1,CA_DEMTERELCMPW_LOW,2051,99999.0
RE1,CA_DEMTERELCMPW_LOW,2052,99999.0
RE1,CA_DEMTERELCMPW_LOW,2053,99999.0
RE1,CA_DEMTERELCMPW_LOW,2054,99999.0
RE1,CA_DEMTERELCMPW_MID,2022,99999.0
RE1,CA_DEMTERELCMPW_MID,2023,99999.0
RE1,CA_DEMTERELCMPW_MID,2024,99999.0
RE1,CA_DEMTERELCMPW_MID,2025,99999.0
RE1,CA_DEMTERELCMPW_MID,2026,99999.0
RE1,CA_DEMTERELCMPW_MID,2027,99999.0
RE1,CA_DEMTERELCMPW_MID,2028,99999.0
RE1,CA_DEMTERELCMPW_MID,2029,99999.0
RE1,CA_DEMTERELCMPW_MID,2030,99999.0
RE1,CA_DEMTERELCMPW_MID,2031,99999.0
RE1,CA_DEMTERELCMPW_MID,2032,99999.0
RE1,CA_DEMTERELCMPW_MID,2033,99999.0
RE1,CA_DEMTERELCMPW_MID,2034,99999.0
RE1,CA_DEMTERELCMPW_MID,2035,99999.0
RE1,CA_DEMTERELCMPW_MID,2036,99999.0
RE1,CA_DEMTERELCMPW_MID,2037,99999.0
RE1,CA_DEMTERELCMPW_MID,2038,99999.0
RE1,CA_DEMTERELCMPW_MID,2039,99999.0
RE1,CA_DEMTERELCMPW_MID,2040,99999.0
RE1,CA_DEMTERELCMPW_MID,2041,99999.0
RE1,CA_DEMTERELCMPW_MID,2042,99999.0
RE1,CA_DEMTERELCMPW_MID,2043,99999.0
RE1,CA_DEMTERELCMPW_MID,2044,99999.0
RE1,CA_DEMTERELCMPW_MID,2045,99999.0
RE1,CA_DEMTERELCMPW_MID,2046,99999.0
RE1,CA_DEMTERELCMPW_MID,2047,99999.0
RE1,CA_DEMTERELCMPW_MID,2048,99999.0
RE1,CA_DEMTERELCMPW_MID,2049,99999.0
RE1,CA_DEMTERELCMPW_MID,2050,99999.0
RE1,CA_DEMTERELCMPW_MID,2051,99999.0
RE1,CA_DEMTERELCMPW_MID,2052,99999.0
RE1,CA_DEMTERELCMPW_MID,2053,99999.0
RE1,CA_DEMTERELCMPW_MID,2054,99999.0
RE1,CA_DEMTERELCOTH_HIG,2022,99999.0
RE1,CA_DEMTERELCOTH_HIG,2023,99999.0
RE1,CA_DEMTERELCOTH_HIG,2024,99999.0
RE1,CA_DEMTERELCOTH_HIG,2025,99999.0
RE1,CA_DEMTERELCOTH_HIG,2026,99999.0
RE1,CA_DEMTERELCOTH_HIG,2027,99999.0
RE1,CA_DEMTERELCOTH_HIG,2028,99999.0
RE1,CA_DEMTERELCOTH_HIG,2029,99999.0
RE1,CA_DEMTERELCOTH_HIG,2030,99999.0
RE1,CA_DEMTERELCOTH_HIG,2031,99999.0
RE1,CA_DEMTERELCOTH_HIG,2032,99999.0
RE1,CA_DEMTERELCOTH_HIG,2033,99999.0
RE1,CA_DEMTERELCOTH_HIG,2034,99999.0
RE1,CA_DEMTERELCOTH_HIG,2035,99999.0
RE1,CA_DEMTERELCOTH_HIG,2036,99999.0
RE1,CA_DEMTERELCOTH_HIG,2037,99999.0
RE1,CA_DEMTERELCOTH_HIG,2038,99999.0
RE1,CA_DEMTERELCOTH_HIG,2039,99999.0
RE1,CA_DEMTERELCOTH_HIG,2040,99999.0
RE1,CA_DEMTERELCOTH_HIG,2041,99999.0
RE1,CA_DEMTERELCOTH_HIG,2042,99999.0
RE1,CA_DEMTERELCOTH_HIG,2043,99999.0
RE1,CA_DEMTERELCOTH_HIG,2044,99999.0
RE1,CA_DEMTERELCOTH_HIG,2045,99999.0
RE1,CA_DEMTERELCOTH_HIG,2046,99999.0
RE1,CA_DEMTERELCOTH_HIG,2047,99999.0
RE1,CA_DEMTERELCOTH_HIG,2048,99999.0
RE1,CA_DEMTERELCOTH_HIG,2049,99999.0
RE1,CA_DEMTERELCOTH_HIG,2050,99999.0
RE1,CA_DEMTERELCOTH_HIG,2051,99999.0
RE1,CA_DEMTERELCOTH_HIG,2052,99999.0
RE1,CA_DEMTERELCOTH_HIG,2053,99999.0
RE1,CA_DEMTERELCOTH_HIG,2054,99999.0
RE1,CA_DEMTERELCOTH_LOW,2022,99999.0
RE1,CA_DEMTERELCOTH_LOW,2023,99999.0
RE1,CA_DEMTERELCOTH_LOW,2024,99999.0
