REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,SO_DEMTRADSLBUS_IMU,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLBUS_IMU,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLBUS_IMU,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLBUS_URB,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLBUS_URB,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLBUS_URB,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLFWD,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLFWD,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLFWD,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLLDV,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLLDV,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLLDV,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLMIC,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLMIC,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLMIC,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLSHP,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLSHP,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLSHP,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLSTT,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLSTT,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLSTT,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLTAX,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLTAX,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLTAX,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLTCK_C2P,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLTCK_C2P,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLTCK_C2P,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRADSLTCK_CSG,EMICH4,1,2045,0.00010668
RE1,SO_DEMTRADSLTCK_CSG,EMICO2,1,2045,0.066774135
RE1,SO_DEMTRADSLTCK_CSG,EMIN2O,1,2045,0.00252015
RE1,SO_DEMTRAFOLSHP,EMICH4,1,2045,0.000196
RE1,SO_DEMTRAFOLSHP,EMICO2,1,2045,0.078281203
RE1,SO_DEMTRAFOLSHP,EMIN2O,1,2045,0.00053
RE1,SO_DEMTRAGSLBOT,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLBOT,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLBOT,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLBUS_IMU,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLBUS_IMU,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLBUS_IMU,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLBUS_URB,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLBUS_URB,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLBUS_URB,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLFWD,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLFWD,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLFWD,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLLDV,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLLDV,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLLDV,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLMIC,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLMIC,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLMIC,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLMTC,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLMTC,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLMTC,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLSTT,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLSTT,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLSTT,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLTAX,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLTAX,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLTAX,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAGSLTCK_C2P,EMICH4,1,2045,0.000882
RE1,SO_DEMTRAGSLTCK_C2P,EMICO2,1,2045,0.06239133
RE1,SO_DEMTRAGSLTCK_C2P,EMIN2O,1,2045,0.00019544
RE1,SO_DEMTRAHEVFWD,EMICO2,1,2045,0.0807033
RE1,SO_DEMTRAHEVLDV,EMICO2,1,2045,0.0807033
RE1,SO_DEMTRAJETAVI,EMICH4,1,2045,8.4e-05
RE1,SO_DEMTRAJETAVI,EMICO2,1,2045,0.08846113
RE1,SO_DEMTRAJETAVI,EMIN2O,1,2045,0.000159
RE1,SO_DEMTRAJETSAFAVI,EMICH4,1,2045,8.4e-05
RE1,SO_DEMTRAJETSAFAVI,EMICO2,1,2045,0.08846113
RE1,SO_DEMTRAJETSAFAVI,EMIN2O,1,2045,0.000159
RE1,SO_DEMTRANGSBUS_ART,EMICH4,1,2045,2.8e-05
RE1,SO_DEMTRANGSBUS_ART,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSBUS_ART,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSBUS_BIA,EMICH4,1,2045,2.8e-05
RE1,SO_DEMTRANGSBUS_BIA,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSBUS_BIA,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSBUS_IMU,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSBUS_IMU,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSBUS_IMU,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSBUS_URB,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSBUS_URB,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSBUS_URB,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSFWD,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSFWD,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSFWD,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSLDV,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSLDV,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSLDV,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSMIC,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSMIC,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSMIC,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSSTT,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSSTT,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSSTT,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSTAX,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSTAX,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSTAX,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSTCK_C2P,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSTCK_C2P,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSTCK_C2P,EMIN2O,1,2045,0.000795
RE1,SO_DEMTRANGSTCK_CSG,EMICH4,1,2045,0.002576
RE1,SO_DEMTRANGSTCK_CSG,EMICO2,1,2045,0.05553911
RE1,SO_DEMTRANGSTCK_CSG,EMIN2O,1,2045,0.000795
RE1,SO_PWRBGS,EMICH4,1,2045,2.8e-05
RE1,SO_PWRBGS,EMIN2O,1,2045,2.65e-05
RE1,SO_PWRCOA,EMICH4,1,2045,0.00028
RE1,SO_PWRCOA,EMICO2,1,2045,0.008813606
RE1,SO_PWRCOA,EMIN2O,1,2045,0.0003975
RE1,SO_PWRCOACCS,EMICH4,1,2045,0.00028
RE1,SO_PWRCOACCS,EMICO2,1,2045,0.008813606
RE1,SO_PWRCOACCS,EMIN2O,1,2045,0.0003975
RE1,SO_PWRDSL,EMICH4,1,2045,8.4e-05
RE1,SO_PWRDSL,EMICO2,1,2045,0.074193483
RE1,SO_PWRDSL,EMIN2O,1,2045,0.000159
RE1,SO_PWRJET,EMICH4,1,2045,8.4e-05
RE1,SO_PWRJET,EMICO2,1,2045,0.08846113
RE1,SO_PWRJET,EMIN2O,1,2045,0.000159
RE1,SO_PWRNGSCCS,EMICH4,1,2045,2.8e-05
RE1,SO_PWRNGSCCS,EMICO2,1,2045,0.005553911
RE1,SO_PWRNGSCCS,EMIN2O,1,2045,2.65e-05
RE1,SO_PWRNGS_CC,EMICH4,1,2045,2.8e-05
RE1,SO_PWRNGS_CC,EMICO2,1,2045,0.005553911
RE1,SO_PWRNGS_CC,EMIN2O,1,2045,2.65e-05
RE1,SO_PWRNGS_CS,EMICH4,1,2045,2.8e-05
RE1,SO_PWRNGS_CS,EMICO2,1,2045,0.005553911
RE1,SO_PWRNGS_CS,EMIN2O,1,2045,2.65e-05
RE1,AN_DEMAGFNGS,EMICH4,1,2046,2.8e-05
RE1,AN_DEMAGFNGS,EMICO2,1,2046,0.05553911
RE1,AN_DEMAGFNGS,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMAGFWOO,EMICH4,1,2046,0.00084
RE1,AN_DEMAGFWOO,EMIN2O,1,2046,0.00106
RE1,AN_DEMCONSDSL,EMICH4,1,2046,2.8e-05
RE1,AN_DEMCONSDSL,EMICO2,1,2046,0.0671851
RE1,AN_DEMCONSDSL,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMCONSNGS,EMICH4,1,2046,2.8e-05
RE1,AN_DEMCONSNGS,EMICO2,1,2046,0.0671851
RE1,AN_DEMCONSNGS,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDBGSBOI_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDBGSBOI_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDBGSBOI_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDBGSBOI_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDBGSBOI_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDBGSBOI_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDBGSFUR_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDBGSFUR_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDBGSFUR_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDBGSFUR_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDBGSFUR_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDBGSFUR_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDCOABOI_HIG,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOABOI_HIG,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOABOI_HIG,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDCOABOI_LOW,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOABOI_LOW,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOABOI_LOW,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDCOABOI_MID,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOABOI_MID,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOABOI_MID,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDCOAFUR_HIG,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOAFUR_HIG,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOAFUR_HIG,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDCOAFUR_LOW,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOAFUR_LOW,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOAFUR_LOW,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDCOAFUR_MID,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOAFUR_MID,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOAFUR_MID,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDCOAOTH_LOW,EMICH4,1,2046,0.00028
RE1,AN_DEMINDCOAOTH_LOW,EMICO2,1,2046,0.088136063
RE1,AN_DEMINDCOAOTH_LOW,EMIN2O,1,2046,0.0003975
RE1,AN_DEMINDDSLBOI_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDDSLBOI_HIG,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLBOI_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDDSLBOI_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDDSLBOI_LOW,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLBOI_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDDSLBOI_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDDSLBOI_MID,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLBOI_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDDSLFUR_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDDSLFUR_HIG,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLFUR_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDDSLFUR_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDDSLFUR_LOW,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLFUR_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDDSLFUR_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDDSLFUR_MID,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDDSLFUR_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDLPGBOI_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDLPGBOI_HIG,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDLPGBOI_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDLPGBOI_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDLPGBOI_LOW,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDLPGBOI_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDLPGBOI_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDLPGBOI_MID,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDLPGBOI_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDLPGFUR_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDLPGFUR_HIG,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDLPGFUR_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDLPGFUR_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDLPGFUR_LOW,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDLPGFUR_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDLPGFUR_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDLPGFUR_MID,EMICO2,1,2046,0.0671851
RE1,AN_DEMINDLPGFUR_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSBOI_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSBOI_HIG,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSBOI_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSBOI_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSBOI_LOW,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSBOI_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSBOI_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSBOI_MID,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSBOI_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSFURCSS,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSFURCSS,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSFURCSS,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSFUR_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSFUR_HIG,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSFUR_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSFUR_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSFUR_LOW,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSFUR_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMINDNGSFUR_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMINDNGSFUR_MID,EMICO2,1,2046,0.05553911
RE1,AN_DEMINDNGSFUR_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMMINIDSL,EMICH4,1,2046,2.8e-05
RE1,AN_DEMMINIDSL,EMICO2,1,2046,0.0671851
RE1,AN_DEMMINIDSL,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMMINIGSL,EMICH4,1,2046,2.8e-05
RE1,AN_DEMMINIGSL,EMICO2,1,2046,0.0671851
RE1,AN_DEMMINIGSL,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMMININGS,EMICH4,1,2046,2.8e-05
RE1,AN_DEMMININGS,EMICO2,1,2046,0.0671851
RE1,AN_DEMMININGS,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESBGSCKN_MID_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESBGSCKN_MID_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESLPGCKN_HIG_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESLPGCKN_HIG_RUR,EMICO2,1,2046,0.0671851
RE1,AN_DEMRESLPGCKN_HIG_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESLPGCKN_HIG_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESLPGCKN_HIG_URB,EMICO2,1,2046,0.0671851
RE1,AN_DEMRESLPGCKN_HIG_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESLPGCKN_LOW_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESLPGCKN_LOW_RUR,EMICO2,1,2046,0.0671851
RE1,AN_DEMRESLPGCKN_LOW_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESLPGCKN_LOW_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESLPGCKN_LOW_URB,EMICO2,1,2046,0.0671851
RE1,AN_DEMRESLPGCKN_LOW_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESLPGCKN_MID_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESLPGCKN_MID_RUR,EMICO2,1,2046,0.0671851
RE1,AN_DEMRESLPGCKN_MID_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESLPGCKN_MID_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESLPGCKN_MID_URB,EMICO2,1,2046,0.0671851
RE1,AN_DEMRESLPGCKN_MID_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSCKN_HIG_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSCKN_HIG_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSCKN_HIG_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSCKN_HIG_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSCKN_HIG_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSCKN_HIG_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSCKN_LOW_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSCKN_LOW_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSCKN_LOW_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSCKN_LOW_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSCKN_LOW_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSCKN_LOW_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSCKN_MID_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSCKN_MID_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSCKN_MID_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSCKN_MID_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSCKN_MID_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSCKN_MID_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_FOR_HIG_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_FOR_HIG_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_FOR_HIG_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_FOR_HIG_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_FOR_HIG_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_FOR_HIG_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_FOR_LOW_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_FOR_LOW_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_FOR_LOW_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_FOR_LOW_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_FOR_LOW_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_FOR_LOW_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_FOR_MID_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_FOR_MID_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_FOR_MID_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_FOR_MID_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_FOR_MID_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_FOR_MID_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_NAT_HIG_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_NAT_HIG_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_NAT_HIG_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_NAT_HIG_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_NAT_HIG_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_NAT_HIG_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_NAT_LOW_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_NAT_LOW_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_NAT_LOW_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_NAT_LOW_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_NAT_LOW_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_NAT_LOW_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_NAT_MID_RUR,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_NAT_MID_RUR,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_NAT_MID_RUR,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESNGSWHT_NAT_MID_URB,EMICH4,1,2046,0.00014
RE1,AN_DEMRESNGSWHT_NAT_MID_URB,EMICO2,1,2046,0.05553911
RE1,AN_DEMRESNGSWHT_NAT_MID_URB,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMRESWOOCKN_HIG_RUR,EMICH4,1,2046,0.0084
RE1,AN_DEMRESWOOCKN_HIG_RUR,EMIN2O,1,2046,0.00106
RE1,AN_DEMRESWOOCKN_HIG_URB,EMICH4,1,2046,0.0084
RE1,AN_DEMRESWOOCKN_HIG_URB,EMIN2O,1,2046,0.00106
RE1,AN_DEMRESWOOCKN_LOW_RUR,EMICH4,1,2046,0.0084
RE1,AN_DEMRESWOOCKN_LOW_RUR,EMIN2O,1,2046,0.00106
RE1,AN_DEMRESWOOCKN_LOW_URB,EMICH4,1,2046,0.0084
RE1,AN_DEMRESWOOCKN_LOW_URB,EMIN2O,1,2046,0.00106
RE1,AN_DEMRESWOOCKN_MID_RUR,EMICH4,1,2046,0.0084
RE1,AN_DEMRESWOOCKN_MID_RUR,EMIN2O,1,2046,0.00106
RE1,AN_DEMRESWOOCKN_MID_URB,EMICH4,1,2046,0.0084
RE1,AN_DEMRESWOOCKN_MID_URB,EMIN2O,1,2046,0.00106
RE1,AN_DEMTERBGSCKN_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMTERBGSCKN_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERBGSCKN_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMTERBGSCKN_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERBGSCKN_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMTERBGSCKN_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERLPGCKN_HIG,EMICH4,1,2046,0.00014
RE1,AN_DEMTERLPGCKN_HIG,EMICO2,1,2046,0.0671851
RE1,AN_DEMTERLPGCKN_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERLPGCKN_LOW,EMICH4,1,2046,0.00014
RE1,AN_DEMTERLPGCKN_LOW,EMICO2,1,2046,0.0671851
RE1,AN_DEMTERLPGCKN_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERLPGCKN_MID,EMICH4,1,2046,0.00014
RE1,AN_DEMTERLPGCKN_MID,EMICO2,1,2046,0.0671851
RE1,AN_DEMTERLPGCKN_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERNGSCKN_HIG,EMICH4,1,2046,2.8e-05
RE1,AN_DEMTERNGSCKN_HIG,EMICO2,1,2046,0.05553911
RE1,AN_DEMTERNGSCKN_HIG,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERNGSCKN_LOW,EMICH4,1,2046,2.8e-05
RE1,AN_DEMTERNGSCKN_LOW,EMICO2,1,2046,0.05553911
RE1,AN_DEMTERNGSCKN_LOW,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTERNGSCKN_MID,EMICH4,1,2046,2.8e-05
RE1,AN_DEMTERNGSCKN_MID,EMICO2,1,2046,0.05553911
RE1,AN_DEMTERNGSCKN_MID,EMIN2O,1,2046,2.65e-05
RE1,AN_DEMTRADSLBOT,EMICH4,1,2046,0.00010668
RE1,AN_DEMTRADSLBOT,EMICO2,1,2046,0.066774135
